country,year,agricultural_land,greenhouse_gas_emissions,rural_population,cereal_yield,urban_population,GDP,fresh_water,forest_area,renewable_electricity,alternative_energy
Belize,1993,,,,2185.3,,,,,,
Belize,1992,,,,2289.7,,,,,,
Belize,1991,,,,2485.1,,,,,,
Belize,1990,,,,2013.8,,,,,,
Czechia,2020,,,,6042.7,,,,,,
Czechia,2019,,,,5653.2,,,,,,
Czechia,2018,,,,5206.9,,,,,,
Czechia,2017,,,,5497.5,,,,,,
Czechia,2016,,,,6317.0,,,,,,
Czechia,2015,,,,5880.6,,,,,,
Czechia,2014,,,,6219.8,,,,,,
Czechia,2013,,,,5309.3,,,,,,
Czechia,2012,,,,4529.5,,,,,,
Czechia,2011,,,,5592.6,,,,,,
Czechia,2010,,,,4695.8,,,,,,
Czechia,2009,,,,5073.9,,,,,,
Czechia,2008,,,,5362.8,,,,,,
Czechia,2007,,,,4522.0,,,,,,
Czechia,2006,,,,4159.0,,,,,,
Czechia,2005,,,,4741.6,,,,,,
Czechia,2004,,,,5443.6,,,,,,
Czechia,2003,,,,3940.8,,,,,,
Czechia,2002,,,,4324.0,,,,,,
Czechia,2001,,,,4508.6,,,,,,
Czechia,2000,,,,3906.0,,,,,,
Czechia,1999,,,,4346.6,,,,,,
Czechia,1998,,,,3968.1,,,,,,
Czechia,1997,,,,4132.7,,,,,,
Czechia,1996,,,,4192.7,,,,,,
Czechia,1995,,,,4179.3,,,,,,
Czechia,1994,,,,4091.7,,,,,,
Czechia,1993,,,,4019.5,,,,,,
Czechia,1992,,,,,,,,,,
Czechia,1991,,,,,,,,,,
Czechia,1990,,,,,,,,,,
Algeria,2020,,,,1520.4,,,,,,
Algeria,2019,,,,1767.4,,,,,,
Algeria,2018,,,,1952.0,,,,,,
Algeria,2017,,,,990.3,,,,,,
Algeria,2016,,,,1020.4,,,,,,
Algeria,2015,,,,1400.2,,,,,,
Algeria,2014,,,,1369.2,,,,,,
Algeria,2013,,,,1813.1,,,,,,
Algeria,2012,,,,1677.6,,,,,,
Algeria,2011,,,,1643.3,,,,,,
Algeria,2010,,,,1474.3,,,,,,
Algeria,2009,,,,1653.9,,,,,,
Algeria,2008,,,,1034.0,,,,,,
Algeria,2007,,,,1253.5,,,,,,
Algeria,2006,,,,1503.7,,,,,,
Algeria,2005,,,,1500.8,,,,,,
Algeria,2004,,,,1344.1,,,,,,
Algeria,2003,,,,1470.3,,,,,,
Algeria,2002,,,,1058.6,,,,,,
Algeria,2001,,,,1106.9,,,,,,
Algeria,2000,,,,883.3,,,,,,
Algeria,1999,,,,1069.9,,,,,,
Algeria,1998,,,,846.3,,,,,,
Algeria,1997,,,,779.8,,,,,,
Algeria,1996,,,,1337.8,,,,,,
Algeria,1995,,,,829.5,,,,,,
Algeria,1994,,,,749.4,,,,,,
Algeria,1993,,,,741.7,,,,,,
Algeria,1992,,,,943.3,,,,,,
Algeria,1991,,,,1114.6,,,,,,
Algeria,1990,,,,687.7,,,,,,
Grenada,2020,,,,998.0,,,,,,
Grenada,2019,,,,998.5,,,,,,
Grenada,2018,,,,998.3,,,,,,
Grenada,2017,,,,997.2,,,,,,
Grenada,2016,,,,998.3,,,,,,
Grenada,2015,,,,1002.1,,,,,,
Grenada,2014,,,,993.3,,,,,,
Grenada,2013,,,,1000.0,,,,,,
Grenada,2012,,,,1028.6,,,,,,
Grenada,2011,,,,1009.0,,,,,,
Grenada,2010,,,,1008.4,,,,,,
Grenada,2009,,,,1007.1,,,,,,
Grenada,2008,,,,1005.6,,,,,,
Grenada,2007,,,,1000.0,,,,,,
Grenada,2006,,,,1000.0,,,,,,
Grenada,2005,,,,984.4,,,,,,
Grenada,2004,,,,1000.6,,,,,,
Grenada,2003,,,,999.6,,,,,,
Grenada,2002,,,,997.1,,,,,,
Grenada,2001,,,,1001.8,,,,,,
Grenada,2000,,,,1002.8,,,,,,
Grenada,1999,,,,1004.3,,,,,,
Grenada,1998,,,,1004.6,,,,,,
Grenada,1997,,,,1000.0,,,,,,
Grenada,1996,,,,1000.0,,,,,,
Grenada,1995,,,,983.3,,,,,,
Grenada,1994,,,,991.4,,,,,,
Grenada,1993,,,,989.7,,,,,,
Grenada,1992,,,,1021.2,,,,,,
Grenada,1991,,,,1113.2,,,,,,
Grenada,1990,,,,992.3,,,,,,
Kyrgyz Republic,2020,,,,3260.4,,,,,,
Kyrgyz Republic,2019,,,,3233.9,,,,,,
Kyrgyz Republic,2018,,,,3162.2,,,,,,
Kyrgyz Republic,2017,,,,3093.4,,,,,,
Kyrgyz Republic,2016,,,,3104.2,,,,,,
Kyrgyz Republic,2015,,,,2999.0,,,,,,
Kyrgyz Republic,2014,,,,2276.3,,,,,,
Kyrgyz Republic,2013,,,,2904.0,,,,,,
Kyrgyz Republic,2012,,,,2367.1,,,,,,
Kyrgyz Republic,2011,,,,2603.1,,,,,,
Kyrgyz Republic,2010,,,,2610.5,,,,,,
Kyrgyz Republic,2009,,,,3034.2,,,,,,
Kyrgyz Republic,2008,,,,2380.2,,,,,,
Kyrgyz Republic,2007,,,,2512.9,,,,,,
Kyrgyz Republic,2006,,,,2550.6,,,,,,
Kyrgyz Republic,2005,,,,2677.9,,,,,,
Kyrgyz Republic,2004,,,,2876.5,,,,,,
Kyrgyz Republic,2003,,,,2774.2,,,,,,
Kyrgyz Republic,2002,,,,2665.4,,,,,,
Kyrgyz Republic,2001,,,,2866.9,,,,,,
Kyrgyz Republic,2000,,,,2669.3,,,,,,
Kyrgyz Republic,1999,,,,2483.6,,,,,,
Kyrgyz Republic,1998,,,,2493.5,,,,,,
Kyrgyz Republic,1997,,,,2373.0,,,,,,
Kyrgyz Republic,1996,,,,2158.2,,,,,,
Kyrgyz Republic,1995,,,,1630.8,,,,,,
Kyrgyz Republic,1994,,,,1813.2,,,,,,
Kyrgyz Republic,1993,,,,2471.6,,,,,,
Kyrgyz Republic,1992,,,,2782.6,,,,,,
Kyrgyz Republic,1991,,,,,,,,,,
Kyrgyz Republic,1990,,,,,,,,,,
St. Lucia,2020,,,,,,,,,,
St. Lucia,2019,,,,,,,,,,
St. Lucia,2018,,,,,,,,,,
St. Lucia,2017,,,,,,,,,,
St. Lucia,2016,,,,,,,,,,
St. Lucia,2015,,,,,,,,,,
St. Lucia,2014,,,,,,,,,,
St. Lucia,2013,,,,,,,,,,
St. Lucia,2012,,,,,,,,,,
St. Lucia,2011,,,,,,,,,,
St. Lucia,2010,,,,,,,,,,
St. Lucia,2009,,,,,,,,,,
St. Lucia,2008,,,,,,,,,,
St. Lucia,2007,,,,,,,,,,
St. Lucia,2006,,,,,,,,,,
St. Lucia,2005,,,,,,,,,,
St. Lucia,2004,,,,,,,,,,
St. Lucia,2003,,,,,,,,,,
St. Lucia,2002,,,,,,,,,,
St. Lucia,2001,,,,,,,,,,
St. Lucia,2000,,,,,,,,,,
St. Lucia,1999,,,,,,,,,,
St. Lucia,1998,,,,,,,,,,
St. Lucia,1997,,,,,,,,,,
St. Lucia,1996,,,,,,,,,,
St. Lucia,1995,,,,,,,,,,
St. Lucia,1994,,,,,,,,,,
St. Lucia,1993,,,,,,,,,,
St. Lucia,1992,,,,,,,,,,
St. Lucia,1991,,,,,,,,,,
St. Lucia,1990,,,,,,,,,,
Sri Lanka,2020,,,,4746.8,,,,,,
Sri Lanka,2019,,,,4737.4,,,,,,
Sri Lanka,2018,,,,3777.1,,,,,,
Sri Lanka,2017,,,,3054.6,,,,,,
Sri Lanka,2016,,,,3845.3,,,,,,
Sri Lanka,2015,,,,3849.3,,,,,,
Sri Lanka,2014,,,,3801.9,,,,,,
Sri Lanka,2013,,,,3833.5,,,,,,
Sri Lanka,2012,,,,3582.9,,,,,,
Sri Lanka,2011,,,,3520.8,,,,,,
Sri Lanka,2010,,,,3974.3,,,,,,
Sri Lanka,2009,,,,3790.6,,,,,,
Sri Lanka,2008,,,,3616.7,,,,,,
Sri Lanka,2007,,,,3727.9,,,,,,
Sri Lanka,2006,,,,3579.8,,,,,,
Sri Lanka,2005,,,,3467.2,,,,,,
Sri Lanka,2004,,,,3563.7,,,,,,
Sri Lanka,2003,,,,3282.6,,,,,,
Sri Lanka,2002,,,,3405.1,,,,,,
Sri Lanka,2001,,,,3424.9,,,,,,
Sri Lanka,2000,,,,3338.2,,,,,,
Sri Lanka,1999,,,,3192.0,,,,,,
Sri Lanka,1998,,,,3400.1,,,,,,
Sri Lanka,1997,,,,3143.2,,,,,,
Sri Lanka,1996,,,,3008.5,,,,,,
Sri Lanka,1995,,,,3052.6,,,,,,
Sri Lanka,1994,,,,2902.0,,,,,,
Sri Lanka,1993,,,,3024.2,,,,,,
Sri Lanka,1992,,,,2957.7,,,,,,
Sri Lanka,1991,,,,2925.8,,,,,,
Sri Lanka,1990,,,,2965.0,,,,,,
St. Martin (French part),2020,,,,,,,,,,
St. Martin (French part),2019,,,,,,,,,,
St. Martin (French part),2018,,,,,,,,,,
St. Martin (French part),2017,,,,,,,,,,
St. Martin (French part),2016,,,,,,,,,,
St. Martin (French part),2015,,,,,,,,,,
St. Martin (French part),2014,,,,,,,,,,
St. Martin (French part),2013,,,,,,,,,,
St. Martin (French part),2012,,,,,,,,,,
St. Martin (French part),2011,,,,,,,,,,
St. Martin (French part),2010,,,,,,,,,,
St. Martin (French part),2009,,,,,,,,,,
St. Martin (French part),2008,,,,,,,,,,
St. Martin (French part),2007,,,,,,,,,,
St. Martin (French part),2006,,,,,,,,,,
St. Martin (French part),2005,,,,,,,,,,
St. Martin (French part),2004,,,,,,,,,,
St. Martin (French part),2003,,,,,,,,,,
St. Martin (French part),2002,,,,,,,,,,
St. Martin (French part),2001,,,,,,,,,,
St. Martin (French part),2000,,,,,,,,,,
St. Martin (French part),1999,,,,,,,,,,
St. Martin (French part),1998,,,,,,,,,,
St. Martin (French part),1997,,,,,,,,,,
St. Martin (French part),1996,,,,,,,,,,
St. Martin (French part),1995,,,,,,,,,,
St. Martin (French part),1994,,,,,,,,,,
St. Martin (French part),1993,,,,,,,,,,
St. Martin (French part),1992,,,,,,,,,,
St. Martin (French part),1991,,,,,,,,,,
St. Martin (French part),1990,,,,,,,,,,
Moldova,2020,,,,1893.6,,,,,,
Moldova,2019,,,,3859.0,,,,,,
Moldova,2018,,,,3683.2,,,,,,
Moldova,2017,,,,3651.9,,,,,,
Moldova,2016,,,,3197.3,,,,,,
Moldova,2015,,,,2370.9,,,,,,
Moldova,2014,,,,3162.3,,,,,,
Moldova,2013,,,,2851.8,,,,,,
Moldova,2012,,,,2344.2,,,,,,
Moldova,2011,,,,2865.9,,,,,,
Moldova,2010,,,,2734.0,,,,,,
Moldova,2009,,,,2372.7,,,,,,
Moldova,2008,,,,3221.6,,,,,,
Moldova,2007,,,,2110.9,,,,,,
Moldova,2006,,,,2550.2,,,,,,
Moldova,2005,,,,2793.4,,,,,,
Moldova,2004,,,,2832.0,,,,,,
Moldova,2003,,,,2353.5,,,,,,
Moldova,2002,,,,2502.8,,,,,,
Moldova,2001,,,,2487.1,,,,,,
Moldova,2000,,,,2032.8,,,,,,
Moldova,1999,,,,2443.9,,,,,,
Moldova,1998,,,,2748.9,,,,,,
Moldova,1997,,,,3432.6,,,,,,
Moldova,1996,,,,2288.5,,,,,,
Moldova,1995,,,,2989.5,,,,,,
Moldova,1994,,,,2181.6,,,,,,
Moldova,1993,,,,3832.4,,,,,,
Moldova,1992,,,,2928.2,,,,,,
Moldova,1991,,,,,,,,,,
Moldova,1990,,,,,,,,,,
Russian Federation,2020,,,,2905.4,,,,,,
Russian Federation,2019,,,,2713.8,,,,,,
Russian Federation,2018,,,,2615.9,,,,,,
Russian Federation,2017,,,,2967.1,,,,,,
Russian Federation,2016,,,,2650.8,,,,,,
Russian Federation,2015,,,,2391.7,,,,,,
Russian Federation,2014,,,,2444.0,,,,,,
Russian Federation,2013,,,,2241.0,,,,,,
Russian Federation,2012,,,,1858.9,,,,,,
Russian Federation,2011,,,,2260.3,,,,,,
Russian Federation,2010,,,,1842.7,,,,,,
Russian Federation,2009,,,,2280.6,,,,,,
Russian Federation,2008,,,,2387.3,,,,,,
Russian Federation,2007,,,,1989.8,,,,,,
Russian Federation,2006,,,,1886.9,,,,,,
Russian Federation,2005,,,,1852.7,,,,,,
Russian Federation,2004,,,,1876.5,,,,,,
Russian Federation,2003,,,,1777.4,,,,,,
Russian Federation,2002,,,,1969.1,,,,,,
Russian Federation,2001,,,,1934.7,,,,,,
Russian Federation,2000,,,,1561.4,,,,,,
Russian Federation,1999,,,,1450.8,,,,,,
Russian Federation,1998,,,,1298.7,,,,,,
Russian Federation,1997,,,,1788.2,,,,,,
Russian Federation,1996,,,,1427.3,,,,,,
Russian Federation,1995,,,,1255.4,,,,,,
Russian Federation,1994,,,,1457.8,,,,,,
Russian Federation,1993,,,,1635.8,,,,,,
Russian Federation,1992,,,,1743.2,,,,,,
Russian Federation,1991,,,,,,,,,,
Russian Federation,1990,,,,,,,,,,
Tunisia,2020,,,,1325.8,,,,,,
Tunisia,2019,,,,1948.5,,,,,,
Tunisia,2018,,,,1224.4,,,,,,
Tunisia,2017,,,,1304.0,,,,,,
Tunisia,2016,,,,1541.2,,,,,,
Tunisia,2015,,,,1102.7,,,,,,
Tunisia,2014,,,,1805.8,,,,,,
Tunisia,2013,,,,1136.2,,,,,,
Tunisia,2012,,,,1674.3,,,,,,
Tunisia,2011,,,,1710.8,,,,,,
Tunisia,2010,,,,1694.1,,,,,,
Tunisia,2009,,,,1877.6,,,,,,
Tunisia,2008,,,,1467.3,,,,,,
Tunisia,2007,,,,1622.5,,,,,,
Tunisia,2006,,,,1256.1,,,,,,
Tunisia,2005,,,,1442.8,,,,,,
Tunisia,2004,,,,1309.6,,,,,,
Tunisia,2003,,,,1515.5,,,,,,
Tunisia,2002,,,,1233.7,,,,,,
Tunisia,2001,,,,1715.3,,,,,,
Tunisia,2000,,,,984.5,,,,,,
Tunisia,1999,,,,1229.0,,,,,,
Tunisia,1998,,,,1296.0,,,,,,
Tunisia,1997,,,,1061.2,,,,,,
Tunisia,1996,,,,1447.1,,,,,,
Tunisia,1995,,,,1109.8,,,,,,
Tunisia,1994,,,,893.9,,,,,,
Tunisia,1993,,,,1210.3,,,,,,
Tunisia,1992,,,,1516.8,,,,,,
Tunisia,1991,,,,1546.3,,,,,,
Tunisia,1990,,,,1144.6,,,,,,
Albania,2020,,,,,62.112,,,,,
Albania,2019,,,,,61.229,,,,,
Albania,2018,,,,,60.319,,,,,
Albania,2017,,,,,59.383,,,,,
Albania,2016,,,,,58.421,,,,,
Albania,2015,,,,,57.434,,,,,
Albania,2014,,,,,56.423,,,,,
Albania,2013,,,,,55.387,,,,,
Albania,2012,,,,,54.33,,,,,
Albania,2011,,,,,53.247,,,,,
Albania,2010,,,,,52.163,,,,,
Albania,2009,,,,,51.076,,,,,
Albania,2008,,,,,49.991,,,,,
Albania,2007,,,,,48.902,,,,,
Albania,2006,,,,,47.815,,,,,
Albania,2005,,,,,46.731,,,,,
Albania,2004,,,,,45.651,,,,,
Albania,2003,,,,,44.573,,,,,
Albania,2002,,,,,43.501,,,,,
Albania,2001,,,,,42.435,,,,,
Albania,2000,,,,,41.741,,,,,
Albania,1999,,,,,41.169,,,,,
Albania,1998,,,,,40.601,,,,,
Albania,1997,,,,,40.035,,,,,
Albania,1996,,,,,39.473,,,,,
Albania,1995,,,,,38.911,,,,,
Albania,1994,,,,,38.354,,,,,
Albania,1993,,,,,37.799,,,,,
Albania,1992,,,,,37.249,,,,,
Albania,1991,,,,,36.7,,,,,
Albania,1990,,,,,36.428,,,,,
Belize,2020,,,,,46.025,,,,,
Belize,2019,,,,,45.866,,,,,
Belize,2018,,,,,45.724,,,,,
Belize,2017,,,,,45.601,,,,,
Belize,2016,,,,,45.495,,,,,
Belize,2015,,,,,45.406,,,,,
Belize,2014,,,,,45.335,,,,,
Belize,2013,,,,,45.282,,,,,
Belize,2012,,,,,45.246,,,,,
Belize,2011,,,,,45.228,,,,,
Belize,2010,,,,,45.228,,,,,
Belize,2009,,,,,45.245,,,,,
Belize,2008,,,,,45.262,,,,,
Belize,2007,,,,,45.279,,,,,
Belize,2006,,,,,45.296,,,,,
Belize,2005,,,,,45.313,,,,,
Belize,2004,,,,,45.33,,,,,
Belize,2003,,,,,45.347,,,,,
Belize,2002,,,,,45.364,,,,,
Belize,2001,,,,,45.381,,,,,
Belize,2000,,,,,45.398,,,,,
Belize,1999,,,,,45.582,,,,,
Belize,1998,,,,,45.793,,,,,
Belize,1997,,,,,46.003,,,,,
Belize,1996,,,,,46.214,,,,,
Belize,1995,,,,,46.425,,,,,
Belize,1994,,,,,46.637,,,,,
Belize,1993,,,,,46.848,,,,,
Belize,1992,,,,,47.059,,,,,
Belize,1991,,,,,47.271,,,,,
Belize,1990,,,,,47.465,,,,,
Czechia,2020,,,,,74.061,,,,,
Czechia,2019,,,,,73.921,,,,,
Czechia,2018,,,,,73.792,,,,,
Czechia,2017,,,,,73.675,,,,,
Czechia,2016,,,,,73.57,,,,,
Czechia,2015,,,,,73.477,,,,,
Czechia,2014,,,,,73.384,,,,,
Czechia,2013,,,,,73.29,,,,,
Czechia,2012,,,,,73.197,,,,,
Czechia,2011,,,,,73.185,,,,,
Czechia,2010,,,,,73.255,,,,,
Czechia,2009,,,,,73.324,,,,,
Czechia,2008,,,,,73.394,,,,,
Czechia,2007,,,,,73.463,,,,,
Czechia,2006,,,,,73.533,,,,,
Czechia,2005,,,,,73.602,,,,,
Czechia,2004,,,,,73.671,,,,,
Czechia,2003,,,,,73.74,,,,,
Czechia,2002,,,,,73.809,,,,,
Czechia,2001,,,,,73.877,,,,,
Czechia,2000,,,,,73.988,,,,,
Czechia,1999,,,,,74.12,,,,,
Czechia,1998,,,,,74.251,,,,,
Czechia,1997,,,,,74.382,,,,,
Czechia,1996,,,,,74.513,,,,,
Czechia,1995,,,,,74.643,,,,,
Czechia,1994,,,,,74.772,,,,,
Czechia,1993,,,,,74.901,,,,,
Czechia,1992,,,,,75.03,,,,,
Czechia,1991,,,,,75.158,,,,,
Czechia,1990,,,,,75.22,,,,,
Algeria,2020,,,,,73.733,,,,,
Algeria,2019,,,,,73.189,,,,,
Algeria,2018,,,,,72.629,,,,,
Algeria,2017,,,,,72.052,,,,,
Algeria,2016,,,,,71.459,,,,,
Algeria,2015,,,,,70.848,,,,,
Algeria,2014,,,,,70.221,,,,,
Algeria,2013,,,,,69.576,,,,,
Algeria,2012,,,,,68.915,,,,,
Algeria,2011,,,,,68.236,,,,,
Algeria,2010,,,,,67.54,,,,,
Algeria,2009,,,,,66.826,,,,,
Algeria,2008,,,,,66.097,,,,,
Algeria,2007,,,,,65.348,,,,,
Algeria,2006,,,,,64.593,,,,,
Algeria,2005,,,,,63.83,,,,,
Algeria,2004,,,,,63.061,,,,,
Algeria,2003,,,,,62.284,,,,,
Algeria,2002,,,,,61.501,,,,,
Algeria,2001,,,,,60.712,,,,,
Algeria,2000,,,,,59.919,,,,,
Algeria,1999,,,,,59.118,,,,,
Algeria,1998,,,,,58.313,,,,,
Algeria,1997,,,,,57.544,,,,,
Algeria,1996,,,,,56.774,,,,,
Algeria,1995,,,,,55.997,,,,,
Algeria,1994,,,,,55.219,,,,,
Algeria,1993,,,,,54.439,,,,,
Algeria,1992,,,,,53.657,,,,,
Algeria,1991,,,,,52.871,,,,,
Algeria,1990,,,,,52.085,,,,,
Grenada,2020,,,,,36.537,,,,,
Grenada,2019,,,,,36.396,,,,,
Grenada,2018,,,,,36.272,,,,,
Grenada,2017,,,,,36.164,,,,,
Grenada,2016,,,,,36.072,,,,,
Grenada,2015,,,,,35.997,,,,,
Grenada,2014,,,,,35.938,,,,,
Grenada,2013,,,,,35.896,,,,,
Grenada,2012,,,,,35.869,,,,,
Grenada,2011,,,,,35.859,,,,,
Grenada,2010,,,,,35.865,,,,,
Grenada,2009,,,,,35.871,,,,,
Grenada,2008,,,,,35.877,,,,,
Grenada,2007,,,,,35.883,,,,,
Grenada,2006,,,,,35.889,,,,,
Grenada,2005,,,,,35.895,,,,,
Grenada,2004,,,,,35.901,,,,,
Grenada,2003,,,,,35.907,,,,,
Grenada,2002,,,,,35.913,,,,,
Grenada,2001,,,,,35.919,,,,,
Grenada,2000,,,,,35.698,,,,,
Grenada,1999,,,,,35.45,,,,,
Grenada,1998,,,,,35.204,,,,,
Grenada,1997,,,,,34.959,,,,,
Grenada,1996,,,,,34.714,,,,,
Grenada,1995,,,,,34.47,,,,,
Grenada,1994,,,,,34.227,,,,,
Grenada,1993,,,,,33.985,,,,,
Grenada,1992,,,,,33.744,,,,,
Grenada,1991,,,,,33.503,,,,,
Grenada,1990,,,,,33.427,,,,,
Kyrgyz Republic,2020,,,,,36.856,,,,,
Kyrgyz Republic,2019,,,,,36.591,,,,,
Kyrgyz Republic,2018,,,,,36.351,,,,,
Kyrgyz Republic,2017,,,,,36.135,,,,,
Kyrgyz Republic,2016,,,,,35.944,,,,,
Kyrgyz Republic,2015,,,,,35.777,,,,,
Kyrgyz Republic,2014,,,,,35.635,,,,,
Kyrgyz Republic,2013,,,,,35.517,,,,,
Kyrgyz Republic,2012,,,,,35.423,,,,,
Kyrgyz Republic,2011,,,,,35.352,,,,,
Kyrgyz Republic,2010,,,,,35.306,,,,,
Kyrgyz Republic,2009,,,,,35.284,,,,,
Kyrgyz Republic,2008,,,,,35.285,,,,,
Kyrgyz Republic,2007,,,,,35.287,,,,,
Kyrgyz Republic,2006,,,,,35.289,,,,,
Kyrgyz Republic,2005,,,,,35.29,,,,,
Kyrgyz Republic,2004,,,,,35.292,,,,,
Kyrgyz Republic,2003,,,,,35.293,,,,,
Kyrgyz Republic,2002,,,,,35.295,,,,,
Kyrgyz Republic,2001,,,,,35.296,,,,,
Kyrgyz Republic,2000,,,,,35.298,,,,,
Kyrgyz Republic,1999,,,,,35.3,,,,,
Kyrgyz Republic,1998,,,,,35.504,,,,,
Kyrgyz Republic,1997,,,,,35.785,,,,,
Kyrgyz Republic,1996,,,,,36.066,,,,,
Kyrgyz Republic,1995,,,,,36.349,,,,,
Kyrgyz Republic,1994,,,,,36.633,,,,,
Kyrgyz Republic,1993,,,,,36.918,,,,,
Kyrgyz Republic,1992,,,,,37.203,,,,,
Kyrgyz Republic,1991,,,,,37.49,,,,,
Kyrgyz Republic,1990,,,,,37.777,,,,,
St. Lucia,2020,,,,,18.841,,,,,
St. Lucia,2019,,,,,18.754,,,,,
St. Lucia,2018,,,,,18.678,,,,,
St. Lucia,2017,,,,,18.612,,,,,
St. Lucia,2016,,,,,18.558,,,,,
St. Lucia,2015,,,,,18.515,,,,,
St. Lucia,2014,,,,,18.482,,,,,
St. Lucia,2013,,,,,18.461,,,,,
St. Lucia,2012,,,,,18.45,,,,,
St. Lucia,2011,,,,,18.45,,,,,
St. Lucia,2010,,,,,18.45,,,,,
St. Lucia,2009,,,,,19.213,,,,,
St. Lucia,2008,,,,,20.131,,,,,
St. Lucia,2007,,,,,21.084,,,,,
St. Lucia,2006,,,,,22.068,,,,,
St. Lucia,2005,,,,,23.085,,,,,
St. Lucia,2004,,,,,24.133,,,,,
St. Lucia,2003,,,,,25.216,,,,,
St. Lucia,2002,,,,,26.329,,,,,
St. Lucia,2001,,,,,27.473,,,,,
St. Lucia,2000,,,,,27.774,,,,,
St. Lucia,1999,,,,,27.971,,,,,
St. Lucia,1998,,,,,28.168,,,,,
St. Lucia,1997,,,,,28.366,,,,,
St. Lucia,1996,,,,,28.565,,,,,
St. Lucia,1995,,,,,28.765,,,,,
St. Lucia,1994,,,,,28.965,,,,,
St. Lucia,1993,,,,,29.167,,,,,
St. Lucia,1992,,,,,29.369,,,,,
St. Lucia,1991,,,,,29.572,,,,,
St. Lucia,1990,,,,,29.349,,,,,
Sri Lanka,2020,,,,,18.713,,,,,
Sri Lanka,2019,,,,,18.585,,,,,
Sri Lanka,2018,,,,,18.476,,,,,
Sri Lanka,2017,,,,,18.384,,,,,
Sri Lanka,2016,,,,,18.311,,,,,
Sri Lanka,2015,,,,,18.256,,,,,
Sri Lanka,2014,,,,,18.218,,,,,
Sri Lanka,2013,,,,,18.198,,,,,
Sri Lanka,2012,,,,,18.196,,,,,
Sri Lanka,2011,,,,,18.211,,,,,
Sri Lanka,2010,,,,,18.226,,,,,
Sri Lanka,2009,,,,,18.242,,,,,
Sri Lanka,2008,,,,,18.257,,,,,
Sri Lanka,2007,,,,,18.272,,,,,
Sri Lanka,2006,,,,,18.288,,,,,
Sri Lanka,2005,,,,,18.303,,,,,
Sri Lanka,2004,,,,,18.319,,,,,
Sri Lanka,2003,,,,,18.334,,,,,
Sri Lanka,2002,,,,,18.349,,,,,
Sri Lanka,2001,,,,,18.365,,,,,
Sri Lanka,2000,,,,,18.38,,,,,
Sri Lanka,1999,,,,,18.396,,,,,
Sri Lanka,1998,,,,,18.411,,,,,
Sri Lanka,1997,,,,,18.427,,,,,
Sri Lanka,1996,,,,,18.442,,,,,
Sri Lanka,1995,,,,,18.458,,,,,
Sri Lanka,1994,,,,,18.473,,,,,
Sri Lanka,1993,,,,,18.489,,,,,
Sri Lanka,1992,,,,,18.504,,,,,
Sri Lanka,1991,,,,,18.52,,,,,
Sri Lanka,1990,,,,,18.535,,,,,
St. Martin (French part),2020,,,,,,,,,,
St. Martin (French part),2019,,,,,,,,,,
St. Martin (French part),2018,,,,,,,,,,
St. Martin (French part),2017,,,,,,,,,,
St. Martin (French part),2016,,,,,,,,,,
St. Martin (French part),2015,,,,,,,,,,
St. Martin (French part),2014,,,,,,,,,,
St. Martin (French part),2013,,,,,,,,,,
St. Martin (French part),2012,,,,,,,,,,
St. Martin (French part),2011,,,,,,,,,,
St. Martin (French part),2010,,,,,,,,,,
St. Martin (French part),2009,,,,,,,,,,
St. Martin (French part),2008,,,,,,,,,,
St. Martin (French part),2007,,,,,,,,,,
St. Martin (French part),2006,,,,,,,,,,
St. Martin (French part),2005,,,,,,,,,,
St. Martin (French part),2004,,,,,,,,,,
St. Martin (French part),2003,,,,,,,,,,
St. Martin (French part),2002,,,,,,,,,,
St. Martin (French part),2001,,,,,,,,,,
St. Martin (French part),2000,,,,,,,,,,
St. Martin (French part),1999,,,,,,,,,,
St. Martin (French part),1998,,,,,,,,,,
St. Martin (French part),1997,,,,,,,,,,
St. Martin (French part),1996,,,,,,,,,,
St. Martin (French part),1995,,,,,,,,,,
St. Martin (French part),1994,,,,,,,,,,
St. Martin (French part),1993,,,,,,,,,,
St. Martin (French part),1992,,,,,,,,,,
St. Martin (French part),1991,,,,,,,,,,
St. Martin (French part),1990,,,,,,,,,,
Moldova,2020,,,,,42.849,,,,,
Moldova,2019,,,,,42.726,,,,,
Moldova,2018,,,,,42.629,,,,,
Moldova,2017,,,,,42.557,,,,,
Moldova,2016,,,,,42.511,,,,,
Moldova,2015,,,,,42.49,,,,,
Moldova,2014,,,,,42.496,,,,,
Moldova,2013,,,,,42.527,,,,,
Moldova,2012,,,,,42.558,,,,,
Moldova,2011,,,,,42.589,,,,,
Moldova,2010,,,,,42.62,,,,,
Moldova,2009,,,,,42.651,,,,,
Moldova,2008,,,,,42.682,,,,,
Moldova,2007,,,,,42.713,,,,,
Moldova,2006,,,,,42.744,,,,,
Moldova,2005,,,,,42.775,,,,,
Moldova,2004,,,,,42.99,,,,,
Moldova,2003,,,,,43.389,,,,,
Moldova,2002,,,,,43.789,,,,,
Moldova,2001,,,,,44.189,,,,,
Moldova,2000,,,,,44.589,,,,,
Moldova,1999,,,,,44.992,,,,,
Moldova,1998,,,,,45.394,,,,,
Moldova,1997,,,,,45.797,,,,,
Moldova,1996,,,,,46.2,,,,,
Moldova,1995,,,,,46.294,,,,,
Moldova,1994,,,,,46.387,,,,,
Moldova,1993,,,,,46.481,,,,,
